MATRICULA;EMPRESA;TITULO DO CARGO;DESC. SITUACAO;Sindicato
34112;1410;ANALISTA DE SUPORTE I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
29097;1410;ANALISTA DE SUPORTE II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
31365;1410;DEVELOPER III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
32205;1410;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
33416;1410;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
31845;1410;ANALISTA DE SUPORTE II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
31649;1410;ANALISTA DE SUPORTE II;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
35674;1410;GERENTE DE SERVICOS SENIOR;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
35701;1410;GERENTE DE SERVICOS SENIOR;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
33794;1410;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
34492;1410;CONSULTOR TECNICO SAP III;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
35170;1410;CONSULTOR TECNICO SAP III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
32662;1410;DEVELOPER III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
30739;1410;DESIGNER UX/UI I;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
31460;1410;TECH RECRUITER II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
31514;1410;TECH RECRUITER II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.
35654;1410;ASSISTENTE ADMINISTRATIVO;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25609;1410;ANALISTA DE ADMINISTRACAO DE PESSOAS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
27732;1410;ANALISTA DE ADMINISTRACAO DE PESSOAS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33040;1410;COORDENADOR DE GESTAO DA MUDANCA;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35653;1410;ADVOGADO III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34764;1410;ARQUITETO CORPORATIVO III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31968;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35369;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34820;1410;DESENVOLVEDOR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33858;1410;SDR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34415;1410;SDR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34466;1410;SDR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35219;1410;SDR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
28927;1410;GERENTE DE GERACAO DE DEMANDAS;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35239;1410;COORDENADOR DE OPERACOES I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32957;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35736;1410;ARQUITETO DE INFRAESTRUTURA DE TI II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26210;1410;DESENVOLVEDOR III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26268;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26095;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
27212;1410;ARQUITETO DE SOLUCOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
29037;1410;ANALISTA DE PMO III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34239;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33881;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33818;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33816;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26161;1410;ARQUITETO DE SOFTWARE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26042;1410;ARQUITETO DE SOFTWARE III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26084;1410;ARQUITETO DE SOFTWARE III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34238;1410;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31154;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33392;1410;GERENTE DE PROJETOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34228;1410;DESENVOLVEDOR I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34945;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30572;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31614;1410;ANALISTA DE NEGOCIOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25290;1410;EXECUTIVO DE CONTAS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34361;1410;AGILE MASTER;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31022;1410;CONSULTOR FUNCIONAL SAP II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31938;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34556;1410;DESENVOLVEDOR I;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34889;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31301;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31611;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30373;1410;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32563;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31113;1410;ANALISTA DE SUPORTE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33083;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32118;1410;ENGENHEIRO DE DADOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26876;1410;ANALISTA DE DADOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31465;1410;EXECUTIVO DE CONTAS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31757;1410;ANALISTA DE NEGOCIOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34032;1410;TRAINEE COMERCIAL;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25342;1410;DESENVOLVEDOR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32265;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35605;1410;COORDENADOR DE OPERACOES I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33753;1410;DESENVOLVEDOR III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34737;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34360;1410;DESENVOLVEDOR I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33766;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30483;1410;ARQUITETO DE SOLUCOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31574;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32267;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33427;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32008;1410;DESENVOLVEDOR III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33585;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33223;1410;ANALISTA DE SUPORTE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35123;1410;ANALISTA DE SUPORTE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32032;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32067;1410;ANALISTA DEVSECOPS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31704;1410;ANALISTA DE SUPORTE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35019;1410;ANALISTA DE GESTAO DA MUDANCA III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35165;1410;ANALISTA DE SUPORTE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33719;1410;GERENTE DE PROJETOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35217;1410;AGILE MASTER;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35781;1410;ASSISTENTE DE PMO;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35773;1410;ANALISTA DE DADOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35774;1410;ANALISTA DE DADOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31129;1410;ANALISTA DE SUPORTE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33337;1410;ANALISTA DE SUPORTE III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
27005;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33919;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34156;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34165;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35741;1410;COORDENADOR DE OPERACOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34167;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34168;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32033;1410;ANALISTA ADMINISTRATIVO II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30530;1410;CONSULTOR TECNICO SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34166;1410;CONSULTOR TECNICO SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31509;1410;ANALISTA DE DADOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34680;1410;ANALISTA DE INFRAESTRUTURA DE TI III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33619;1410;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25670;1410;CONSULTOR ESPECIALISTA TECNICO SAP;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32805;1410;ASSISTENTE DE BPO I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34432;1410;COORDENADOR DE OPERACOES I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34418;1410;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34610;1410;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34651;1410;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35152;1410;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35683;1410;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35062;1410;ANALISTA CONTABIL-FISCAL II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35064;1410;ANALISTA CONTABIL-FISCAL III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35046;1410;LIDER DE BPO;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32055;1410;ANALISTA DE EXCELENCIA OPERACIONAL III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33945;1410;ANALISTA DE SUPORTE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34374;1410;GERENTE DE OPERACOES I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33638;1410;GERENTE DE ARQUITETURA E GOVERNANCA;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
33160;1410;CONSULTOR FUNCIONAL SAP II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31007;1410;DESENVOLVEDOR II;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34452;1410;ANALISTA DE DADOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
27059;1410;ANALISTA DE DADOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31746;1410;TECH RECRUITER III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35027;1410;ASSISTENTE DE BPO I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31701;1410;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
34598;1410;PRODUCT MANAGER II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26174;1410;CONSULTOR TECNICO SAP III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25614;1410;PRODUCT OWNER II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31698;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32903;1410;ENGENHEIRO DE DADOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
24316;1410;ARQUITETO DE SOFTWARE II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
32020;1410;DESIGNER UX/UI II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30621;1410;DESIGNER UX/UI III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
25330;1410;DESENVOLVEDOR III;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35688;1410;PRODUCT MANAGER I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35014;1410;ASSISTENTE DE BPO I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
26702;1410;DESENVOLVEDOR II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31033;1410;DESENVOLVEDOR I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30039;1410;GERENTE DE PROJETOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
31302;1410;ANALISTA DE SUPORTE I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
30146;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35134;1410;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
35753;1410;COORDENADOR DE OPERACOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA
